sample_id,phonogram
DR7_DLM0_SX334,"[[ 1.06715145e+01  1.03920994e+01  8.50477791e+00 ...  9.00915623e+00
   9.00865173e+00  9.00891685e+00]
 [-3.18925428e+00 -3.21887994e+00 -3.51329756e+00 ... -8.58381391e-03
  -8.29824805e-03 -8.45421851e-03]
 [-8.11187029e-01 -9.67638314e-01 -1.47254086e+00 ... -2.34981850e-01
  -2.35031277e-01 -2.35132813e-01]
 ...
 [ 3.63767147e-03 -2.15730026e-01 -4.86943394e-01 ... -2.71329021e+00
  -2.71340561e+00 -2.71327138e+00]
 [ 1.15538728e+00  1.08044052e+00  1.06185150e+00 ... -2.31710052e+00
  -2.31721640e+00 -2.31718898e+00]
 [-6.15720081e+00 -6.05738497e+00 -5.89173269e+00 ... -4.43711567e+00
  -4.43689632e+00 -4.43702412e+00]]"
DR7_DLM0_SX424,"[[12.557209   12.622524   12.587015   ... 10.562857   10.562979
  10.5628395 ]
 [-2.2422109  -2.3929918  -2.351937   ... -1.1376355  -1.1377151
  -1.1376256 ]
 [ 0.10605121 -0.2820401  -0.5301109  ...  0.2789893   0.2789052
   0.2789797 ]
 ...
 [-0.52606374 -0.22195247 -0.33370665 ... -1.424376   -1.4243064
  -1.4243867 ]
 [-1.4966437  -0.9301772  -0.82868505 ... -2.0525146  -2.052385
  -2.0525157 ]
 [-5.187558   -5.665068   -5.768054   ... -4.2400136  -4.240218
  -4.2400045 ]]"
DR7_DLM0_SX64,"[[12.428179   12.443265   12.281669   ... 11.275258   11.269346
  11.268897  ]
 [-2.786345   -2.7444587  -2.7120552  ... -1.6308627  -1.628555
  -1.6285064 ]
 [-0.6298578  -0.9578427  -1.1660388  ... -0.18125772 -0.17938046
  -0.17911924]
 ...
 [ 2.4499545   2.2586691   1.7521985  ... -1.3554494  -1.3582377
  -1.3585197 ]
 [-0.6595739  -0.5438784  -0.40180504 ... -1.5421762  -1.5433586
  -1.5434442 ]
 [-6.0527415  -6.035519   -5.911043   ... -4.98967    -4.9861903
  -4.9859514 ]]"
DR7_DLR0_SA1,"[[ 1.2488302e+01  1.2497831e+01  1.2484213e+01 ...  9.9454288e+00
   9.9823427e+00  9.9444180e+00]
 [-2.5534039e+00 -2.5646005e+00 -2.5233054e+00 ... -1.9822249e-01
  -2.0650530e-01 -1.9830310e-01]
 [ 1.1880904e-02  4.4646919e-02  6.4844131e-02 ...  1.6784132e-02
   1.0980681e-02  1.7213225e-02]
 ...
 [ 4.9678025e-01  2.4388799e-01  6.4311385e-02 ... -1.9835484e+00
  -1.9775270e+00 -1.9839206e+00]
 [-2.7002028e-01 -2.4254753e-01 -1.9561273e-01 ... -2.6816394e+00
  -2.6629677e+00 -2.6821213e+00]
 [-4.8466120e+00 -4.7518106e+00 -4.6806774e+00 ... -4.2237949e+00
  -4.2464790e+00 -4.2231503e+00]]"
DR7_DLR0_SA2,"[[13.210887   13.275095   13.345516   ... 10.521657   10.521654
  10.521671  ]
 [-2.3825507  -2.3780022  -2.308415   ... -0.97949797 -0.9794992
  -0.97950315]
 [-0.6735931  -0.6981     -0.7662521  ...  0.5556571   0.5556528
   0.55564153]
 ...
 [ 1.154901    1.0131289   0.8468035  ... -1.9496944  -1.9496913
  -1.9496915 ]
 [-0.55183464 -0.57249725 -0.6226862  ... -2.4038005  -2.4038038
  -2.4037938 ]
 [-5.7958984  -5.7650514  -5.7196903  ... -4.6750503  -4.6750417
  -4.675055  ]]"
DR7_DLR0_SI1233,"[[12.506766   12.627637   12.777237   ...  9.968742    9.927319
   9.927106  ]
 [-2.3628213  -2.3704848  -2.3920555  ... -0.29870832 -0.30043185
  -0.30205894]
 [ 0.23687646  0.22103074  0.20419583 ...  0.5998782   0.62186027
   0.6231036 ]
 ...
 [ 3.8978672   3.7548559   3.4613702  ... -1.2388859  -1.271619
  -1.270964  ]
 [-0.71768    -0.7170106  -0.723526   ... -1.4866544  -1.4654675
  -1.4640064 ]
 [-5.779304   -5.7705364  -5.7545376  ... -4.160635   -4.138837
  -4.139174  ]]"
DR7_DLR0_SI1863,"[[10.254577   10.260016   10.602139   ... 10.750679   10.245456
  10.245444  ]
 [-1.0016532  -1.0056274  -2.6393661  ... -0.99803907 -0.99610394
  -0.9965247 ]
 [-0.17410514 -0.17489006 -1.1253457  ... -1.783807   -0.1727066
  -0.17306924]
 ...
 [-1.8473122  -1.8485829  -1.3100715  ... -0.8167273  -1.8501556
  -1.8505474 ]
 [-0.90934384 -0.9119201  -0.20669022 ...  0.37418485 -0.90461916
  -0.905004  ]
 [-4.583309   -4.5853662  -4.9827156  ... -5.574807   -4.578068
  -4.578211  ]]"
DR7_DLR0_SI603,"[[ 1.3294222e+01  1.3339085e+01  1.3363300e+01 ...  1.1210069e+01
   1.1210253e+01  1.1210094e+01]
 [-2.4331334e+00 -2.4823246e+00 -2.4892244e+00 ... -1.7927289e-03
  -2.4020672e-03 -1.7952621e-03]
 [ 9.2373639e-01  1.0637063e+00  1.1114676e+00 ...  1.1377591e+00
   1.1372349e+00  1.1377746e+00]
 ...
 [-4.2215404e-01 -5.4349828e-01 -5.9123093e-01 ... -2.5005145e+00
  -2.4999580e+00 -2.5005140e+00]
 [-8.1126475e-01 -8.9304000e-01 -9.0161610e-01 ... -1.9821687e+00
  -1.9815296e+00 -1.9821835e+00]
 [-5.6949811e+00 -5.5747085e+00 -5.5377603e+00 ... -4.4084892e+00
  -4.4090557e+00 -4.4084888e+00]]"
DR7_DLR0_SX153,"[[12.3920965  12.47716    12.53816    ...  9.134943    9.134977
   9.134985  ]
 [-2.6173334  -2.6697073  -2.654769   ... -0.9777924  -0.97781044
  -0.9778142 ]
 [ 0.41336912  0.47653604  0.41629353 ...  0.798775    0.798792
   0.798795  ]
 ...
 [ 1.0007749   0.49894416  0.21747223 ... -2.9096088  -2.9095953
  -2.909593  ]
 [ 0.3170168   0.13924007  0.13788226 ... -1.2599916  -1.2599797
  -1.2599764 ]
 [-5.8975124  -5.674352   -5.5788646  ... -3.9083989  -3.9084291
  -3.9084373 ]]"
DR7_DLR0_SX243,"[[ 1.2856904e+01  1.2838843e+01  1.2907690e+01 ...  9.4593868e+00
   9.0743427e+00  9.0743904e+00]
 [-2.5953865e+00 -2.7188718e+00 -2.6897876e+00 ... -1.9227016e+00
  -1.1429988e+00 -1.1430757e+00]
 [ 1.9295722e-02 -4.9003959e-04 -3.9805323e-02 ... -2.7978754e-01
   6.6833675e-01  6.6856444e-01]
 ...
 [-2.8849608e-01 -3.7077945e-01 -4.2647380e-01 ... -2.3216233e+00
  -2.6802192e+00 -2.6805594e+00]
 [-1.3486685e+00 -1.3612134e+00 -1.3918358e+00 ...  5.2142906e-01
  -2.1907876e-01 -2.1911371e-01]
 [-4.5747819e+00 -4.5963874e+00 -4.5634475e+00 ... -4.4432592e+00
  -3.8585267e+00 -3.8584132e+00]]"
DR7_DLR0_SX333,"[[11.097248   11.11977    10.130383   ... 10.133696   10.130334
  10.130299  ]
 [-2.2576175  -2.2898397  -0.6935992  ... -0.69453514 -0.69351095
  -0.6934874 ]
 [ 0.8810922   0.8846412   1.868177   ...  1.8695943   1.8681178
   1.8681012 ]
 ...
 [-0.92150146 -0.9557379  -2.3664708  ... -2.3636966  -2.3664265
  -2.366448  ]
 [-0.9133118  -0.9534968  -1.8859222  ... -1.8846517  -1.8859322
  -1.8859432 ]
 [-4.832169   -4.802304   -3.1149693  ... -3.1165729  -3.114922
  -3.1149023 ]]"
DR7_DLR0_SX423,"[[13.062137   13.118181   13.14183    ...  9.265171    9.265255
   9.265245  ]
 [-2.1701903  -2.4032316  -2.380057   ...  4.8584375   4.858362
   4.8583627 ]
 [ 0.4875472   0.4085683   0.4138068  ...  0.40002185  0.4000796
   0.40007573]
 ...
 [-0.3941837  -0.5089133  -0.66656804 ... -1.4226184  -1.4226472
  -1.4226475 ]
 [-0.42633286 -0.35799363 -0.31058204 ... -2.0914745  -2.091444
  -2.0914423 ]
 [-5.3275785  -5.3254337  -5.287488   ... -3.2069702  -3.2070189
  -3.2070184 ]]"
DR7_DLR0_SX63,"[[12.68781    12.761863   12.859961   ... 12.598568   10.394035
  10.394005  ]
 [-1.2233639  -1.2239656  -1.1969821  ... -1.550228   -0.5519428
  -0.5519255 ]
 [-0.04297993 -0.09356317 -0.1448951  ... -1.6695954   0.40920603
   0.40930596]
 ...
 [ 0.669178    0.37600136  0.10187995 ... -0.6663871  -2.4094696
  -2.4093392 ]
 [-0.9889773  -0.96824384 -0.988751   ... -0.320624   -1.5562248
  -1.5562332 ]
 [-4.8155985  -4.804624   -4.810217   ... -5.922553   -4.4776134
  -4.4775324 ]]"
DR7_DLR1_SA1,"[[13.268211   13.303792   13.3993435  ... 12.502024   12.501605
  12.501604  ]
 [-2.5071821  -2.5290294  -2.485804   ... -0.93748444 -0.93740964
  -0.9374018 ]
 [-0.3484162  -0.4453224  -0.45320445 ...  0.03320163  0.03331846
   0.03331321]
 ...
 [ 0.09875982  0.04977301 -0.05506817 ... -0.6145827  -0.614628
  -0.6146259 ]
 [ 0.0258442   0.05451444  0.03241535 ... -2.238743   -2.2389731
  -2.2389758 ]
 [-5.4080296  -5.43277    -5.4318714  ... -4.842722   -4.842547
  -4.842543  ]]"
DR7_DLR1_SA2,"[[13.276211   13.404099   13.439434   ... 11.770893   11.770723
  11.770724  ]
 [-2.457571   -2.5066226  -2.470652   ... -1.387946   -1.3879938
  -1.3880031 ]
 [-0.84874725 -0.82386214 -0.88466    ...  0.7865395   0.78658575
   0.78658116]
 ...
 [ 1.1623242   0.9035579   0.79298174 ... -1.226239   -1.2262919
  -1.2263014 ]
 [-0.80611765 -0.8308351  -0.76508814 ... -2.041899   -2.0419538
  -2.0419385 ]
 [-5.7722025  -5.724126   -5.7376785  ... -5.0418315  -5.0417576
  -5.0417676 ]]"
DR7_DLR1_SI1299,"[[13.058414   13.073956   10.356178   ... 10.355636   10.35568
  10.355666  ]
 [-2.8121102  -2.8087468  -0.806417   ... -0.8059927  -0.8060086
  -0.80606306]
 [ 0.23048443  0.27956283  0.02408865 ...  0.02381247  0.02375263
   0.02388453]
 ...
 [ 0.87966716  0.75714767 -1.46106    ... -1.4613329  -1.4612868
  -1.4613388 ]
 [-1.5002041  -1.5464516  -1.9018769  ... -1.9017272  -1.9016559
  -1.9017524 ]
 [-5.243519   -5.188839   -3.9476867  ... -3.9474788  -3.9475646
  -3.9474757 ]]"
DR7_DLR1_SI1929,"[[10.700878   10.281702    9.596013   ... 10.815184   12.314121
  10.815194  ]
 [-1.510415   -1.4293928  -1.2426091  ... -0.4008193  -0.97131765
  -0.40081558]
 [-2.1682582  -2.2352495  -2.2588592  ...  1.5552337  -0.29721946
   1.5552162 ]
 ...
 [ 0.05508874 -0.26489586 -0.8985766  ... -1.5130186   0.37363994
  -1.5130153 ]
 [ 0.4408512   0.40138027  0.41102338 ... -2.9957452  -0.91796184
  -2.9957504 ]
 [-4.528319   -4.138855   -3.5459704  ... -4.0284977  -5.6948977
  -4.0284905 ]]"
DR7_DLR1_SI669,"[[11.890802   11.476453   11.3473015  ...  9.832306    9.816572
   9.815807  ]
 [-2.2446835  -2.1886516  -1.9827316  ... -1.1286061  -1.1193274
  -1.1189127 ]
 [-0.41493538 -0.6623846  -0.76499885 ... -0.6086298  -0.60120285
  -0.6009172 ]
 ...
 [-0.28822702 -0.7436273  -0.79610944 ... -1.6714809  -1.6764916
  -1.6762601 ]
 [-0.6676579  -0.54249036 -0.5572225  ... -1.4353197  -1.4383664
  -1.4385854 ]
 [-5.0412846  -4.9264674  -4.8073854  ... -4.941725   -4.927129
  -4.926344  ]]"
DR7_DLR1_SX129,"[[12.027278   11.976187   11.744972   ... 10.375375   10.375404
  10.375351  ]
 [-3.1632018  -3.279832   -3.4388254  ... -0.96043265 -0.9604586
  -0.96058214]
 [-0.9757323  -1.0763893  -1.2953124  ...  0.4815955   0.4816141
   0.48184368]
 ...
 [-0.67726374 -0.68917096 -0.5696816  ... -2.0525165  -2.0525298
  -2.052576  ]
 [ 0.48965022  0.53848314  0.83204937 ... -2.4746284  -2.474587
  -2.4746585 ]
 [-5.956702   -6.001128   -6.142887   ... -3.8040128  -3.80406
  -3.8039541 ]]"
DR7_DLR1_SX219,"[[13.532837   13.57346    13.619588   ... 10.766617   10.766558
  10.766512  ]
 [-1.8702639  -1.8984222  -1.8889078  ... -0.68956673 -0.6896745
  -0.68960726]
 [ 0.40243778  0.43819976  0.46685764 ...  1.0997832   1.0999707
   1.0998735 ]
 ...
 [-0.3912133  -0.52139455 -0.6117221  ... -2.050218   -2.0501518
  -2.05019   ]
 [-0.8878647  -0.90997803 -0.84288317 ... -2.0445924  -2.0447862
  -2.044756  ]
 [-5.0103426  -4.972495   -4.9676695  ... -3.782509   -3.7822256
  -3.7822592 ]]"
DR7_DLR1_SX309,"[[13.315288   13.266812   12.992437   ... 11.279509   11.277408
  11.27737   ]
 [-2.830278   -2.931613   -3.04549    ... -0.529003   -0.5301112
  -0.5302996 ]
 [-0.18990111 -0.3404836  -0.47728193 ...  0.42145175  0.422485
   0.42256838]
 ...
 [ 1.0006932   0.6870008   0.2824308  ... -1.3965864  -1.3967432
  -1.3966348 ]
 [-1.0125852  -1.1464448  -1.4198593  ... -1.2747247  -1.2761483
  -1.2762506 ]
 [-5.6449947  -5.6390514  -5.4848037  ... -4.3902044  -4.389074
  -4.389045  ]]"
DR7_DLR1_SX39,"[[11.937147   11.648699   11.823477   ... 11.526034   10.274599
  10.272648  ]
 [-1.7247515  -1.6135318  -1.6402504  ... -1.5037088  -0.69680846
  -0.69581604]
 [-2.3743155  -2.6354253  -2.5311975  ... -1.2380023  -0.29553628
  -0.29668963]
 ...
 [ 1.4009848   1.0022584   0.6875466  ... -0.56270456 -3.1494186
  -3.1507525 ]
 [-0.32187864 -0.1409896  -0.25323668 ... -0.7041423  -1.7683043
  -1.7694386 ]
 [-5.5948668  -5.592444   -5.4904494  ... -5.8329372  -4.6065493
  -4.6052265 ]]"
DR7_DLR1_SX399,"[[ 1.33546505e+01  1.32953949e+01  1.31894016e+01 ...  1.35302935e+01
   1.21011028e+01  1.21008339e+01]
 [-2.21270871e+00 -2.25771713e+00 -2.09509921e+00 ... -1.71555996e+00
  -1.25153160e+00 -1.25185311e+00]
 [-7.00597048e-01 -7.83409178e-01 -1.05306828e+00 ... -8.39197636e-03
   7.62187839e-01  7.62526870e-01]
 ...
 [ 3.48260283e-01  3.46560925e-01  1.23463035e-01 ... -3.89830947e-01
  -1.36356425e+00 -1.36402810e+00]
 [-1.14893985e+00 -1.22199583e+00 -1.41579580e+00 ... -9.70080256e-01
  -1.69787908e+00 -1.69771099e+00]
 [-5.41684055e+00 -5.42090130e+00 -5.28090286e+00 ... -5.28944874e+00
  -4.68758059e+00 -4.68764019e+00]]"
DR7_DPB0_SA1,"[[ 1.2836594e+01  1.2910471e+01  1.2902468e+01 ...  9.2656879e+00
   9.2656803e+00  9.2656622e+00]
 [-2.3054433e+00 -2.3176382e+00 -2.2971053e+00 ... -9.7223163e-01
  -9.7223240e-01 -9.7221982e-01]
 [-5.9191960e-01 -6.1306447e-01 -6.4835602e-01 ...  8.9341789e-02
   8.9345068e-02  8.9360043e-02]
 ...
 [ 1.9794074e-01  6.4057291e-02 -4.4974089e-03 ... -2.4219732e+00
  -2.4219835e+00 -2.4220252e+00]
 [-5.6012511e-02 -6.3703209e-02 -2.5054254e-02 ... -2.3127694e+00
  -2.3127747e+00 -2.3127933e+00]
 [-5.1975212e+00 -5.1972208e+00 -5.1752644e+00 ... -3.9721222e+00
  -3.9721131e+00 -3.9720805e+00]]"
DR7_DPB0_SA2,"[[11.023227   10.897912   10.65357    ... 10.876011   10.875912
  10.875854  ]
 [-2.4169831  -2.3621182  -2.3845487  ... -0.12799889 -0.12797046
  -0.12797016]
 [-1.9340029  -1.8907183  -1.8014619  ... -0.6999626  -0.69991803
  -0.6998848 ]
 ...
 [ 0.8555047   0.3759722  -0.32112104 ... -1.4535844  -1.4536331
  -1.4536618 ]
 [-0.19285393 -0.01746288  0.19614255 ... -1.8022335  -1.8022808
  -1.8023094 ]
 [-5.8001065  -5.728471   -5.5577836  ... -5.2045317  -5.2044725
  -5.2044377 ]]"
DR7_DPB0_SI1760,"[[ 9.785003    9.707613    9.717199   ...  9.594784    9.594813
   9.594782  ]
 [ 0.4098759   0.45291486  0.44882193 ...  0.4984707   0.49846247
   0.4984711 ]
 [-0.5247899  -0.50129825 -0.5031928  ... -0.50616664 -0.5061549
  -0.50617146]
 ...
 [-2.5035217  -2.5663404  -2.562001   ... -2.6140146  -2.6140072
  -2.6140099 ]
 [-2.632413   -2.6318643  -2.6324842  ... -2.6333842  -2.633374
  -2.633386  ]
 [-3.0079694  -2.9576445  -2.9624074  ... -2.8909273  -2.8909535
  -2.890924  ]]"
DR7_DPB0_SI2126,"[[11.229994   11.327188   11.455647   ... 10.026722   10.026635
  10.026691  ]
 [-3.0480647  -3.049189   -3.0335102  ... -1.2094405  -1.209418
  -1.2094903 ]
 [-0.0162091   0.09040594  0.13686466 ...  0.20197387  0.2019196
   0.20186584]
 ...
 [ 0.29010195  0.15721817 -0.01812001 ... -2.0818217  -2.0819087
  -2.0818965 ]
 [-1.1070726  -1.1612188  -1.1875737  ... -2.0455358  -2.045561
  -2.0455608 ]
 [-4.8678093  -4.808865   -4.7914515  ... -3.8399343  -3.8398523
  -3.8399112 ]]"
DR7_DPB0_SI866,"[[12.520596   12.497632   12.601631   ... 10.033117   10.033247
  10.033281  ]
 [-2.7687988  -2.7656515  -2.8448205  ... -0.98627317 -0.9863955
  -0.98642623]
 [-0.3453766  -0.345805   -0.45129997 ... -0.05998909 -0.06000128
  -0.06000042]
 ...
 [-0.9628514  -1.0637969  -0.9869955  ... -2.9144564  -2.9143987
  -2.9143872 ]
 [-2.7812176  -2.7437863  -2.4964526  ... -1.7975303  -1.797555
  -1.7975601 ]
 [-4.2875023  -4.2352324  -4.3400803  ... -4.3684387  -4.368483
  -4.368495  ]]"
DR7_DPB0_SX146,"[[13.004244   13.054705   13.113647   ... 10.652491   10.652898
  10.652481  ]
 [-2.4289842  -2.4474669  -2.5388198  ... -0.82816523 -0.82823384
  -0.8281714 ]
 [ 0.29426876  0.33287144  0.2512373  ...  0.8350717   0.8350823
   0.83506477]
 ...
 [ 0.27867547  0.10841787  0.05282196 ... -1.3191378  -1.319134
  -1.3191161 ]
 [-0.7925355  -0.8232516  -0.7198487  ... -2.1478233  -2.147861
  -2.1478195 ]
 [-5.413164   -5.356133   -5.3484335  ... -4.09762    -4.097948
  -4.097609  ]]"
DR7_DPB0_SX236,"[[12.605726   12.621262   12.610655   ... 10.816019   10.816108
  10.816085  ]
 [-1.8270004  -1.7809445  -1.7526933  ... -0.87087387 -0.8709145
  -0.87089515]
 [-0.78431046 -0.84274316 -0.89737463 ...  0.3777473   0.37776047
   0.3777446 ]
 ...
 [ 0.44478187  0.35572124  0.24753064 ... -2.7036142  -2.703454
  -2.7034695 ]
 [-0.7042595  -0.7629574  -0.74771667 ... -1.1934929  -1.1935222
  -1.1935344 ]
 [-5.502141   -5.4444456  -5.4454503  ... -3.9261332  -3.9262083
  -3.9261863 ]]"
DR7_DPB0_SX326,"[[13.390558   13.435653   13.458914   ... 11.279335   11.279769
  11.279858  ]
 [-2.8539286  -2.8758097  -2.8795066  ... -0.82064724 -0.8210366
  -0.82112014]
 [-0.54680413 -0.51614344 -0.4921948  ... -0.06110954 -0.06108983
  -0.06107761]
 ...
 [ 0.43827963  0.30779743  0.31074756 ... -1.4672564  -1.4672397
  -1.4672357 ]
 [ 0.4185393   0.36920303  0.3193671  ... -0.82746166 -0.82750416
  -0.8275131 ]
 [-6.0887685  -6.06875    -6.039236   ... -4.6838217  -4.684026
  -4.6840672 ]]"
DR7_DPB0_SX416,"[[12.93717    12.987898   13.038238   ...  9.345058    9.345152
   9.345163  ]
 [-2.242896   -2.3266082  -2.3630872  ... -0.61512977 -0.6151753
  -0.61517954]
 [-0.84217894 -0.81475186 -0.81967574 ...  0.3076024   0.3078793
   0.3079127 ]
 ...
 [ 0.63602644  0.51982474  0.4824191  ... -2.626356   -2.6270533
  -2.6271324 ]
 [-1.3637164  -1.3738465  -1.3649511  ... -2.1685677  -2.1688743
  -2.1689086 ]
 [-5.5138135  -5.5387573  -5.5646424  ... -3.4806461  -3.4801636
  -3.4801064 ]]"
DR7_DPB0_SX56,"[[10.226741   10.658731   10.677215   ...  9.482727    9.482739
   9.482706  ]
 [-1.6066128  -3.5858095  -3.644652   ... -0.8977831  -0.8977912
  -0.89778334]
 [ 0.2273286   0.02133042 -0.07139152 ...  0.35087276  0.3508355
   0.3508653 ]
 ...
 [-1.2221861   0.99746597  0.94159347 ... -2.5147405  -2.5147438
  -2.5147438 ]
 [-2.4668474  -0.87716174 -0.84507763 ... -2.5528393  -2.5528398
  -2.5528316 ]
 [-4.9724283  -5.931615   -5.9374065  ... -4.192964   -4.192974
  -4.192965  ]]"
DR7_FXS0_SA1,"[[ 9.52673     9.533361    9.542867   ... 11.159661    9.498695
   9.4956665 ]
 [-0.6200355  -0.6230061  -0.6273247  ... -1.4359283  -0.6058582
  -0.6062734 ]
 [ 0.19977807  0.20247631  0.20701294 ... -1.1258478   0.18770963
   0.18884262]
 ...
 [-1.987744   -1.9872581  -1.9863805  ... -1.718262   -1.9901665
  -1.9928565 ]
 [-2.8035462  -2.80204    -2.8002667  ... -1.4609685  -2.8102484
  -2.8115482 ]
 [-3.9058957  -3.9082656  -3.9110165  ... -4.9144773  -3.8944902
  -3.8930292 ]]"
DR7_FXS0_SA2,"[[13.285542   13.346527   11.000397   ... 10.999948   11.002425
  11.000031  ]
 [-2.6963415  -2.687231   -1.1843551  ... -1.1841526  -1.1841378
  -1.1841166 ]
 [-0.5507623  -0.5035864   0.2778834  ...  0.27781814  0.27805534
   0.2779188 ]
 ...
 [ 1.3452519   1.1849691  -1.9391484  ... -1.9393926  -1.9374485
  -1.9393556 ]
 [-0.6322302  -0.63297534 -1.7756858  ... -1.7758129  -1.7731516
  -1.7756877 ]
 [-5.816474   -5.758107   -5.040322   ... -5.0400853  -5.0429173
  -5.040218  ]]"
DR7_FXS0_SI1674,"[[ 9.742679    9.77612     9.728388   ...  9.785253    9.713448
   9.702873  ]
 [ 4.769454    4.7487803   4.7796874  ...  7.6806936   4.8201165
   4.7979007 ]
 [ 0.46795058  0.46917933  0.4672284  ... -1.3017805   0.4597637
   0.46530533]
 ...
 [-1.409177   -1.392273   -1.41435    ... -0.5794633  -1.4151585
  -1.4277898 ]
 [-1.4464567  -1.4369118  -1.450184   ...  0.13504165 -1.4369744
  -1.4554428 ]
 [-3.0402606  -3.0615013  -3.0314724  ... -4.182123   -3.0283618
  -3.0155556 ]]"
DR7_FXS0_SI2225,"[[ 9.596579   12.69982     9.0882     ...  9.445253    9.081057
   9.062866  ]
 [-1.4320254  -3.176542   -1.3305032  ... -2.078095   -1.3677876
  -1.3269203 ]
 [-0.52807283 -1.4168549  -0.5386777  ... -1.3284051  -0.52154887
  -0.5459385 ]
 ...
 [-1.558195    0.3430807  -1.8653493  ... -1.1808267  -1.8002336
  -1.8718493 ]
 [-1.2955878  -0.3343579  -1.2840277  ...  0.5756036  -1.2518463
  -1.2816222 ]
 [-4.8493376  -6.056725   -4.7059603  ... -5.401971   -4.7302647
  -4.697843  ]]"
DR7_FXS0_SI2304,"[[ 1.3246893e+01  1.3310963e+01  1.0949956e+01 ...  1.0956103e+01
   1.0949702e+01  1.0949705e+01]
 [-2.4257936e+00 -2.4294748e+00 -1.1488392e+00 ... -1.1494666e+00
  -1.1486914e+00 -1.1487038e+00]
 [-3.5871708e-01 -3.5645875e-01 -1.1305600e-02 ... -1.2211576e-02
  -1.1342689e-02 -1.1327237e-02]
 ...
 [ 7.7902484e-01  5.8819556e-01 -2.0233035e+00 ... -2.0193057e+00
  -2.0235147e+00 -2.0235162e+00]
 [-5.2508026e-01 -5.1891810e-01 -1.2970957e+00 ... -1.2953978e+00
  -1.2970669e+00 -1.2970625e+00]
 [-5.8858566e+00 -5.8847833e+00 -5.1502180e+00 ... -5.1568828e+00
  -5.1501112e+00 -5.1501074e+00]]"
DR7_FXS0_SX144,"[[13.188948   13.236092   13.275068   ... 10.4530525  10.453019
  10.452982  ]
 [-2.4151936  -2.4671626  -2.490099   ... -1.3764617  -1.3764405
  -1.3764263 ]
 [-0.5773771  -0.5752042  -0.55506665 ...  0.11133185  0.11130507
   0.11132365]
 ...
 [ 0.9080234   0.61110526  0.4364387  ... -1.6902757  -1.6902108
  -1.6902068 ]
 [-1.5876334  -1.5794334  -1.6015089  ... -2.6145122  -2.6145697
  -2.6146166 ]
 [-5.076115   -5.0496726  -5.0009003  ... -4.6282067  -4.628146
  -4.6280746 ]]"
DR7_FXS0_SX234,"[[12.895691   12.845087   12.770271   ...  9.799648    9.7996645
   9.799639  ]
 [-2.7286487  -2.7870235  -2.8538299  ... -0.5810532  -0.581066
  -0.5810598 ]
 [-0.60757923 -0.56170976 -0.5221028  ...  0.8143887   0.81438655
   0.8143809 ]
 ...
 [ 0.9136962   0.77040803  0.41136113 ... -1.7018013  -1.7017996
  -1.7017975 ]
 [-1.5267246  -1.5505214  -1.6218493  ... -2.3986394  -2.3986387
  -2.3986516 ]
 [-5.3118215  -5.263827   -5.1811223  ... -3.4470282  -3.4470398
  -3.4470177 ]]"
DR7_FXS0_SX324,"[[13.271759   13.201756   13.206472   ...  9.505631    9.505661
   9.505704  ]
 [-2.3759847  -2.363069   -2.4802616  ... -0.11575094 -0.11590701
  -0.11596584]
 [-0.29940212 -0.3964246  -0.4537022  ...  1.1445553   1.1447126
   1.1447678 ]
 ...
 [ 0.20283547 -0.07940015 -0.13665807 ... -2.1865387  -2.186377
  -2.1863205 ]
 [-2.1120327  -2.1687217  -2.0995586  ... -2.281433   -2.2816796
  -2.2817612 ]
 [-5.026869   -4.8638363  -4.887619   ... -3.4234111  -3.4232564
  -3.4232256 ]]"
DR7_FXS0_SX414,"[[11.951982   12.014772   11.86567    ... 10.601551   10.601743
  10.60177   ]
 [-1.6567268  -1.661683   -1.6773694  ... -0.65129566 -0.65134454
  -0.6513574 ]
 [-0.73362    -0.76521885 -0.8563379  ...  1.1093003   1.1094108
   1.1094385 ]
 ...
 [-0.6076349  -0.8094161  -0.7739148  ... -2.094851   -2.0948172
  -2.0948038 ]
 [ 0.5812621   0.536531    0.51978993 ... -1.3263079  -1.3262856
  -1.3262811 ]
 [-5.333929   -5.2770786  -5.2835693  ... -4.239177   -4.239264
  -4.2392817 ]]"
DR7_FXS0_SX54,"[[12.7885275  12.756237   12.727814   ... 10.547308   10.547178
  10.547322  ]
 [-2.9191313  -2.8908763  -2.805294   ... -1.2177413  -1.2179013
  -1.2177635 ]
 [-0.3834847  -0.48597935 -0.601827   ...  0.52438533  0.5243468
   0.52433336]
 ...
 [ 0.9694834   0.7884256   0.48820657 ... -1.2223252  -1.2223144
  -1.222352  ]
 [-1.3737762  -1.340222   -1.3442905  ... -2.2100875  -2.210056
  -2.2100892 ]
 [-5.3923683  -5.403893   -5.3324404  ... -4.7584457  -4.758388
  -4.758447  ]]"
