,start,stop,utterance,duration_s,phone_rate,sample_id
2,7760,9470,would,0.106875,9.35672514619883,DR8_BSB0_SX183
3,9470,12365,danny,0.1809375,5.526770293609672,DR8_BSB0_SX183
4,12365,16710,allow,0.2715625,3.6823935558112777,DR8_BSB0_SX183
5,16710,20010,others,0.20625,4.848484848484849,DR8_BSB0_SX183
6,20010,21556,to,0.096625,10.349288486416558,DR8_BSB0_SX183
7,21556,24981,go,0.2140625,4.671532846715329,DR8_BSB0_SX183
0,2130,4320,the,0.136875,7.305936073059361,DR8_BSB0_SX273
1,2340,6520,angry,0.26125,3.8277511961722492,DR8_BSB0_SX273
2,6520,10067,boy,0.2216875,4.510854243022272,DR8_BSB0_SX273
3,10067,16040,answered,0.3733125,2.6787209107651098,DR8_BSB0_SX273
4,16040,18604,but,0.16025,6.240249609984399,DR8_BSB0_SX273
5,18604,21221,didn't,0.1635625,6.11387084447841,DR8_BSB0_SX273
6,21221,24396,look,0.1984375,5.039370078740157,DR8_BSB0_SX273
7,24396,27380,up,0.1865,5.361930294906166,DR8_BSB0_SX273
0,3240,5970,this,0.170625,5.86080586080586,DR8_BSB0_SX3
1,5970,7880,was,0.119375,8.37696335078534,DR8_BSB0_SX3
2,7880,11240,easy,0.21,4.761904761904762,DR8_BSB0_SX3
3,11240,14788,for,0.22175,4.509582863585118,DR8_BSB0_SX3
4,14788,18690,us,0.243875,4.1004613018964635,DR8_BSB0_SX3
0,2024,2515,the,0.0306875,32.586558044806516,DR8_BSB0_SX363
1,2515,7394,cow,0.3049375,3.2793605246976845,DR8_BSB0_SX363
2,7394,10600,wandered,0.200375,4.990642545227698,DR8_BSB0_SX363
3,10600,12704,from,0.1315,7.604562737642585,DR8_BSB0_SX363
4,12704,13560,the,0.0535,18.69158878504673,DR8_BSB0_SX363
5,13560,21597,farmland,0.5023125,1.9907925842976233,DR8_BSB0_SX363
6,21597,22120,and,0.0326875,30.592734225621413,DR8_BSB0_SX363
7,22120,27989,became,0.3668125,2.726188447776453,DR8_BSB0_SX363
8,27989,34840,lost,0.4281875,2.335425485330609,DR8_BSB0_SX363
0,4180,5280,cut,0.06875,14.545454545454545,DR8_BSB0_SX93
1,5280,6220,a,0.05875,17.02127659574468,DR8_BSB0_SX93
2,6220,10560,small,0.27125,3.686635944700461,DR8_BSB0_SX93
3,10560,15080,corner,0.2825,3.5398230088495577,DR8_BSB0_SX93
4,15080,17500,off,0.15125,6.6115702479338845,DR8_BSB0_SX93
5,17500,19970,each,0.154375,6.477732793522267,DR8_BSB0_SX93
6,19970,24820,edge,0.303125,3.2989690721649487,DR8_BSB0_SX93
0,2244,4678,she,0.152125,6.57354149548069,DR8_CXM0_SA1
1,4678,8380,had,0.231375,4.321988114532685,DR8_CXM0_SA1
2,8380,10120,your,0.10875,9.195402298850574,DR8_CXM0_SA1
3,10120,15424,dark,0.3315,3.0165912518853695,DR8_CXM0_SA1
4,15424,20080,suit,0.291,3.436426116838488,DR8_CXM0_SA1
5,20080,22420,in,0.14625,6.837606837606838,DR8_CXM0_SA1
6,22420,28389,greasy,0.3730625,2.680515999329871,DR8_CXM0_SA1
7,28389,33340,wash,0.3094375,3.231670369622299,DR8_CXM0_SA1
8,34130,37998,water,0.24175,4.1365046535677354,DR8_CXM0_SA1
9,38794,42067,all,0.2045625,4.88848151542927,DR8_CXM0_SA1
10,42067,46973,year,0.306625,3.2613126783530375,DR8_CXM0_SA1
0,2183,5252,don't,0.1918125,5.213424568263278,DR8_CXM0_SA2
1,5252,8990,ask,0.233625,4.280363830925629,DR8_CXM0_SA2
2,9848,11195,me,0.0841875,11.878247958426133,DR8_CXM0_SA2
3,11195,12616,to,0.0888125,11.259676284306826,DR8_CXM0_SA2
4,12616,18130,carry,0.344625,2.9017047515415304,DR8_CXM0_SA2
5,17127,19278,an,0.1344375,7.438400743840075,DR8_CXM0_SA2
6,19278,24563,oily,0.3303125,3.0274361400189216,DR8_CXM0_SA2
7,24563,29032,rag,0.2793125,3.580219288431416,DR8_CXM0_SA2
8,29032,33068,like,0.25225,3.9643211100099114,DR8_CXM0_SA2
9,33068,38427,that,0.3349375,2.9856316476954654,DR8_CXM0_SA2
0,2320,8176,religion,0.366,2.73224043715847,DR8_CXM0_SI1351
1,8176,16480,fosters,0.519,1.9267822736030829,DR8_CXM0_SI1351
2,16480,21003,group,0.2826875,3.5374751271280127,DR8_CXM0_SI1351
3,21003,25417,life,0.275875,3.6248300860897147,DR8_CXM0_SI1351
4,25417,28058,in,0.1650625,6.05831124574025,DR8_CXM0_SI1351
5,28058,34855,various,0.4248125,2.3539796969251143,DR8_CXM0_SI1351
6,35440,42310,ways,0.429375,2.328966521106259,DR8_CXM0_SI1351
0,2160,4606,on,0.152875,6.541291905151267,DR8_CXM0_SI1981
1,4606,15610,unoccupied,0.68775,1.4540167211922939,DR8_CXM0_SI1981
2,15610,22813,roadway,0.4501875,2.2212966819380813,DR8_CXM0_SI1981
3,22813,24336,the,0.0951875,10.505581089954038,DR8_CXM0_SI1981
4,24336,28770,bottle,0.277125,3.6084799278304014,DR8_CXM0_SI1981
5,28770,35760,shattered,0.436875,2.28898426323319,DR8_CXM0_SI1981
6,35760,39955,into,0.2621875,3.814064362336114,DR8_CXM0_SI1981
7,38246,39955,a,0.1068125,9.3622001170275,DR8_CXM0_SI1981
8,39955,47480,small,0.4703125,2.1262458471760795,DR8_CXM0_SI1981
9,47480,53347,amber,0.3666875,2.7271177773990116,DR8_CXM0_SI1981
10,53347,60721,flash,0.460875,2.1697857336588013,DR8_CXM0_SI1981
0,1990,5440,this,0.215625,4.63768115942029,DR8_CXM0_SI721
1,5440,9720,tool,0.2675,3.7383177570093458,DR8_CXM0_SI721
2,9720,11850,can,0.133125,7.511737089201878,DR8_CXM0_SI721
3,11850,16896,also,0.315375,3.170828378913991,DR8_CXM0_SI721
4,16896,18727,be,0.1144375,8.738394320043692,DR8_CXM0_SI721
5,18727,23117,made,0.274375,3.6446469248291575,DR8_CXM0_SI721
6,23117,25278,with,0.1350625,7.403979639055993,DR8_CXM0_SI721
7,25278,26080,a,0.050125,19.9501246882793,DR8_CXM0_SI721
8,26080,33080,lathe,0.4375,2.2857142857142856,DR8_CXM0_SI721
0,2080,6199,rich,0.2574375,3.884437970381161,DR8_CXM0_SX181
1,6199,10360,looked,0.2600625,3.845229512136506,DR8_CXM0_SX181
2,10360,11950,for,0.099375,10.062893081761006,DR8_CXM0_SX181
3,11950,18249,spotted,0.3936875,2.540085727893316,DR8_CXM0_SX181
4,18249,27026,hyenas,0.5485625,1.8229463370172043,DR8_CXM0_SX181
5,27026,29568,and,0.158875,6.294256490952007,DR8_CXM0_SX181
6,29568,39860,jaguars,0.64325,1.554605518849592,DR8_CXM0_SX181
7,39860,42374,on,0.157125,6.364359586316628,DR8_CXM0_SX181
8,42374,43450,the,0.06725,14.869888475836431,DR8_CXM0_SX181
9,43450,52525,safari,0.5671875,1.7630853994490359,DR8_CXM0_SX181
0,2140,3520,be,0.08625,11.594202898550726,DR8_CXM0_SX271
1,3520,9148,careful,0.35175,2.8429282160625444,DR8_CXM0_SX271
2,9148,12710,not,0.222625,4.491858506457047,DR8_CXM0_SX271
3,12710,13516,to,0.050375,19.851116625310173,DR8_CXM0_SX271
4,13516,18493,plow,0.3110625,3.214788024914607,DR8_CXM0_SX271
5,19541,22541,over,0.1875,5.333333333333333,DR8_CXM0_SX271
6,22541,24920,the,0.1486875,6.725514922236234,DR8_CXM0_SX271
7,24920,30537,flower,0.3510625,2.848495638241054,DR8_CXM0_SX271
8,30537,37980,beds,0.4651875,2.149670831653903,DR8_CXM0_SX271
0,2171,3363,the,0.0745,13.422818791946309,DR8_CXM0_SX361
1,3363,9274,speech,0.3694375,2.7068177973270178,DR8_CXM0_SX361
2,9274,20010,symposium,0.671,1.4903129657228018,DR8_CXM0_SX361
3,18600,23220,might,0.28875,3.463203463203463,DR8_CXM0_SX361
4,23220,28225,begin,0.3128125,3.196803196803197,DR8_CXM0_SX361
5,28225,34728,monday,0.4064375,2.460402890973397,DR8_CXM0_SX361
0,2240,3240,the,0.0625,16.0,DR8_CXM0_SX451
1,3240,8045,thick,0.3003125,3.329864724245578,DR8_CXM0_SX451
2,8045,11378,elm,0.2083125,4.8004800480048,DR8_CXM0_SX451
3,11378,17044,forest,0.354125,2.8238616307800917,DR8_CXM0_SX451
4,17680,19600,was,0.12,8.333333333333334,DR8_CXM0_SX451
5,19868,25290,nearly,0.338875,2.9509406123201773,DR8_CXM0_SX451
6,26372,36377,overwhelmed,0.6253125,1.5992003998000999,DR8_CXM0_SX451
7,36377,38440,by,0.1289375,7.755695588948133,DR8_CXM0_SX451
8,38440,43246,dutch,0.300375,3.329171868497711,DR8_CXM0_SX451
9,43246,48061,elm,0.3009375,3.3229491173416403,DR8_CXM0_SX451
10,48061,56560,disease,0.5311875,1.882574420520061,DR8_CXM0_SX451
0,3198,4219,the,0.0638125,15.670910871694419,DR8_CXM0_SX91
1,4219,12690,misprint,0.5294375,1.8887970723645378,DR8_CXM0_SX91
2,12690,18631,provoked,0.3713125,2.6931493014644,DR8_CXM0_SX91
3,18631,20177,an,0.096625,10.349288486416558,DR8_CXM0_SX91
4,20177,28279,immediate,0.506375,1.9748210318439892,DR8_CXM0_SX91
5,29668,38057,disclaimer,0.5243125,1.907259506496603,DR8_CXM0_SX91
0,2200,5221,she,0.1888125,5.29625951671632,DR8_EJS0_SA1
1,5221,9023,had,0.237625,4.208311415044713,DR8_EJS0_SA1
2,8360,9960,your,0.1,10.0,DR8_EJS0_SA1
3,9960,15456,dark,0.3435,2.911208151382824,DR8_EJS0_SA1
4,15456,20511,suit,0.3159375,3.1651829871414443,DR8_EJS0_SA1
5,20511,22851,in,0.14625,6.837606837606838,DR8_EJS0_SA1
6,22851,28680,greasy,0.3643125,2.744896208612112,DR8_EJS0_SA1
7,28680,34172,wash,0.34325,2.9133284777858703,DR8_EJS0_SA1
8,34172,37848,water,0.22975,4.352557127312296,DR8_EJS0_SA1
9,39094,42920,all,0.239125,4.181913225300575,DR8_EJS0_SA1
10,42920,47643,year,0.2951875,3.3876773237349145,DR8_EJS0_SA1
0,2200,4929,don't,0.1705625,5.862953462806889,DR8_EJS0_SA2
1,4929,9571,ask,0.290125,3.4467901766479963,DR8_EJS0_SA2
2,9571,11000,me,0.0893125,11.196641007697691,DR8_EJS0_SA2
3,11000,12073,to,0.0670625,14.911463187325257,DR8_EJS0_SA2
4,12073,18924,carry,0.4281875,2.335425485330609,DR8_EJS0_SA2
5,18924,21096,an,0.13575,7.366482504604051,DR8_EJS0_SA2
6,21096,25942,oily,0.302875,3.30169211721007,DR8_EJS0_SA2
7,25942,31080,rag,0.321125,3.1140521603736864,DR8_EJS0_SA2
8,31080,35133,like,0.2533125,3.9476930668640513,DR8_EJS0_SA2
9,35133,40271,that,0.321125,3.1140521603736864,DR8_EJS0_SA2
0,1838,3509,he,0.1044375,9.57510472770796,DR8_EJS0_SI1240
1,3509,5389,is,0.1175,8.51063829787234,DR8_EJS0_SI1240
2,5389,11237,forced,0.3655,2.735978112175103,DR8_EJS0_SI1240
3,11237,12309,to,0.067,14.925373134328357,DR8_EJS0_SI1240
4,12309,17960,play,0.3531875,2.8313572818970094,DR8_EJS0_SI1240
5,17960,20678,for,0.169875,5.886681383370125,DR8_EJS0_SI1240
6,20678,23770,little,0.19325,5.174644243208279,DR8_EJS0_SI1240
7,23770,29240,money,0.341875,2.9250457038391224,DR8_EJS0_SI1240
8,34798,36052,and,0.078375,12.759170653907496,DR8_EJS0_SI1240
9,36052,40040,must,0.24925,4.012036108324975,DR8_EJS0_SI1240
10,40040,44840,often,0.3,3.3333333333333335,DR8_EJS0_SI1240
11,44840,49092,take,0.26575,3.7629350893697087,DR8_EJS0_SI1240
12,49092,53800,another,0.29425,3.398470688190314,DR8_EJS0_SI1240
13,53800,59640,job,0.365,2.73972602739726,DR8_EJS0_SI1240
14,59640,61080,to,0.09,11.11111111111111,DR8_EJS0_SI1240
15,61080,65406,live,0.270375,3.698566805362922,DR8_EJS0_SI1240
0,2200,2845,a,0.0403125,24.806201550387595,DR8_EJS0_SI1870
1,2845,9557,bayonet,0.4195,2.3837902264600714,DR8_EJS0_SI1870
2,9557,15373,hung,0.3635,2.751031636863824,DR8_EJS0_SI1870
3,17044,18548,in,0.094,10.638297872340425,DR8_EJS0_SI1870
4,18548,20520,a,0.12325,8.113590263691684,DR8_EJS0_SI1870
5,20520,25691,belt,0.3231875,3.094179075614001,DR8_EJS0_SI1870
6,25691,33503,scabbard,0.48825,2.048131080389145,DR8_EJS0_SI1870
0,2320,4680,but,0.1475,6.779661016949153,DR8_EJS0_SI610
1,4680,6099,the,0.0886875,11.275546159267089,DR8_EJS0_SI610
2,6099,12657,attack,0.409875,2.439768222018908,DR8_EJS0_SI610
3,12657,14913,was,0.141,7.092198581560284,DR8_EJS0_SI610
4,15752,19800,made,0.253,3.952569169960474,DR8_EJS0_SI610
5,19800,23560,from,0.235,4.25531914893617,DR8_EJS0_SI610
6,23560,24440,an,0.055,18.181818181818183,DR8_EJS0_SI610
7,24440,31720,advance,0.455,2.1978021978021975,DR8_EJS0_SI610
8,31720,38725,copy,0.4378125,2.2840827980014278,DR8_EJS0_SI610
0,2297,5096,as,0.1749375,5.71632725973562,DR8_EJS0_SX160
1,5096,15749,coauthors,0.6658125,1.501924340561344,DR8_EJS0_SX160
2,16760,18360,we,0.1,10.0,DR8_EJS0_SX160
3,18360,25817,presented,0.4660625,2.1456349738500737,DR8_EJS0_SX160
4,25817,28156,our,0.1461875,6.840530141085934,DR8_EJS0_SX160
5,28156,30704,new,0.15925,6.279434850863423,DR8_EJS0_SX160
6,30704,35642,book,0.308625,3.2401782098015395,DR8_EJS0_SX160
7,41586,43257,to,0.1044375,9.57510472770796,DR8_EJS0_SX160
8,43257,45095,the,0.114875,8.705114254624592,DR8_EJS0_SX160
9,45095,50150,haughty,0.3159375,3.1651829871414443,DR8_EJS0_SX160
10,50610,60200,audience,0.599375,1.6684045881126173,DR8_EJS0_SX160
0,2118,2840,the,0.045125,22.1606648199446,DR8_EJS0_SX250
1,2840,10736,boston,0.4935,2.026342451874367,DR8_EJS0_SX250
2,10736,17295,ballet,0.4099375,2.4393962494282664,DR8_EJS0_SX250
3,18088,26694,overcame,0.537875,1.8591680223100162,DR8_EJS0_SX250
4,26694,28120,their,0.089125,11.220196353436185,DR8_EJS0_SX250
5,28120,35000,funding,0.43,2.3255813953488373,DR8_EJS0_SX250
6,35000,42920,shortage,0.495,2.0202020202020203,DR8_EJS0_SX250
0,2200,6182,ducks,0.248875,4.018081366147665,DR8_EJS0_SX340
1,6182,9984,have,0.237625,4.208311415044713,DR8_EJS0_SX340
2,9984,14370,webbed,0.274125,3.64797081623347,DR8_EJS0_SX340
3,14370,20440,feet,0.379375,2.6359143327841843,DR8_EJS0_SX340
4,23200,24634,and,0.089625,11.157601115760112,DR8_EJS0_SX340
5,24634,31800,colorful,0.447875,2.232765838682668,DR8_EJS0_SX340
6,31800,40520,feathers,0.545,1.8348623853211008,DR8_EJS0_SX340
0,2280,5765,those,0.2178125,4.591104734576757,DR8_EJS0_SX430
1,5765,7937,who,0.13575,7.366482504604051,DR8_EJS0_SX430
2,7937,9148,are,0.0756875,13.212221304706853,DR8_EJS0_SX430
3,9148,14280,not,0.32075,3.117692907248636,DR8_EJS0_SX430
4,14280,21280,purists,0.4375,2.2857142857142856,DR8_EJS0_SX430
5,27738,30922,use,0.199,5.025125628140703,DR8_EJS0_SX430
6,30922,36520,canned,0.349875,2.85816362986781,DR8_EJS0_SX430
7,36520,44210,vegetables,0.480625,2.0806241872561766,DR8_EJS0_SX430
8,44210,46800,when,0.161875,6.177606177606178,DR8_EJS0_SX430
9,46800,52800,making,0.375,2.6666666666666665,DR8_EJS0_SX430
10,52800,57880,stew,0.3175,3.149606299212598,DR8_EJS0_SX430
0,2040,5138,did,0.193625,5.1646223369916076,DR8_EJS0_SX70
1,4280,6767,you,0.1554375,6.433453960595094,DR8_EJS0_SX70
2,6767,9274,eat,0.1566875,6.382130035899481,DR8_EJS0_SX70
3,9274,13640,yet,0.272875,3.664681630783326,DR8_EJS0_SX70
0,2260,6200,she,0.24625,4.060913705583756,DR8_KDD0_SA1
1,6200,10840,had,0.29,3.4482758620689657,DR8_KDD0_SA1
2,10840,12360,your,0.095,10.526315789473685,DR8_KDD0_SA1
3,12360,18000,dark,0.3525,2.8368794326241136,DR8_KDD0_SA1
4,18000,23920,suit,0.37,2.7027027027027026,DR8_KDD0_SA1
5,23920,26372,in,0.15325,6.525285481239805,DR8_KDD0_SA1
6,26372,33053,greasy,0.4175625,2.394851070199072,DR8_KDD0_SA1
7,33053,38962,wash,0.3693125,2.7077339651379253,DR8_KDD0_SA1
8,38962,45000,water,0.377375,2.6498840675720436,DR8_KDD0_SA1
9,48452,51224,all,0.17325,5.772005772005772,DR8_KDD0_SA1
10,51224,56120,year,0.306,3.2679738562091503,DR8_KDD0_SA1
0,2180,5973,don't,0.2370625,4.218296862641708,DR8_KDD0_SA2
1,5973,10560,ask,0.2866875,3.4881185960322654,DR8_KDD0_SA2
2,10560,12800,me,0.14,7.142857142857142,DR8_KDD0_SA2
3,12800,15000,to,0.1375,7.2727272727272725,DR8_KDD0_SA2
4,15000,22391,carry,0.4619375,2.164795020971452,DR8_KDD0_SA2
5,24033,25584,an,0.0969375,10.31592520954223,DR8_KDD0_SA2
6,25584,31895,oily,0.3944375,2.535255902392648,DR8_KDD0_SA2
7,31895,38150,rag,0.3909375,2.557953637090328,DR8_KDD0_SA2
8,38150,42400,like,0.265625,3.764705882352941,DR8_KDD0_SA2
9,42400,47340,that,0.30875,3.2388663967611335,DR8_KDD0_SA2
0,1880,4600,he,0.17,5.88235294117647,DR8_KDD0_SI1567
1,4600,10613,drove,0.3758125,2.660901380342591,DR8_KDD0_SI1567
2,12120,18840,sensual,0.42,2.380952380952381,DR8_KDD0_SI1567
3,18840,26545,patterns,0.4815625,2.0765736534717716,DR8_KDD0_SI1567
4,26545,30760,off,0.2634375,3.795966785290629,DR8_KDD0_SI1567
5,34860,42580,carefully,0.4825,2.072538860103627,DR8_KDD0_SI1567
6,42580,49960,shaving,0.46125,2.1680216802168024,DR8_KDD0_SI1567
7,49960,53439,his,0.2174375,4.599022707674619,DR8_KDD0_SI1567
8,53439,57476,long,0.2523125,3.9633391132028737,DR8_KDD0_SI1567
9,57476,61928,upper,0.27825,3.5938903863432166,DR8_KDD0_SI1567
10,61928,65940,lip,0.25075,3.9880358923230315,DR8_KDD0_SI1567
0,2150,3260,the,0.069375,14.414414414414413,DR8_KDD0_SI2197
1,3260,8426,ward,0.322875,3.0971738288811457,DR8_KDD0_SI2197
2,8426,11237,was,0.1756875,5.691924581999289,DR8_KDD0_SI2197
3,11237,12000,a,0.0476875,20.96985583224115,DR8_KDD0_SI2197
4,12000,18506,small,0.406625,2.459268367660621,DR8_KDD0_SI2197
5,18506,20880,one,0.148375,6.739679865206402,DR8_KDD0_SI2197
6,24120,28440,four,0.27,3.7037037037037033,DR8_KDD0_SI2197
7,28440,35158,beds,0.419875,2.3816612086930635,DR8_KDD0_SI2197
8,35158,39751,kept,0.2870625,3.4835619420857826,DR8_KDD0_SI2197
9,39751,45516,reserved,0.3603125,2.7753686036426712,DR8_KDD0_SI2197
10,45516,49160,for,0.22775,4.390779363336992,DR8_KDD0_SI2197
11,49160,55960,female,0.425,2.3529411764705883,DR8_KDD0_SI2197
12,55960,69430,alcoholics,0.841875,1.1878247958426131,DR8_KDD0_SI2197
0,1532,6330,let,0.299875,3.334722801167153,DR8_KDD0_SI937
1,6330,8123,the,0.1120625,8.923591745677635,DR8_KDD0_SI937
2,8123,20845,orthodontist,0.795125,1.2576638893255778,DR8_KDD0_SI937
3,20845,28350,decide,0.4690625,2.1319120586275817,DR8_KDD0_SI937
4,28350,29240,the,0.055625,17.97752808988764,DR8_KDD0_SI937
5,29240,35080,proper,0.365,2.73972602739726,DR8_KDD0_SI937
6,35080,40674,time,0.349625,2.8602073650339648,DR8_KDD0_SI937
7,40674,42430,to,0.10975,9.111617312072893,DR8_KDD0_SI937
8,42430,47910,start,0.3425,2.9197080291970803,DR8_KDD0_SI937
9,47910,54369,treatment,0.4036875,2.4771636476234713,DR8_KDD0_SI937
10,54369,56795,he,0.151625,6.595218466611706,DR8_KDD0_SI937
11,56795,64170,urges,0.4609375,2.169491525423729,DR8_KDD0_SI937
0,2320,4268,the,0.12175,8.213552361396305,DR8_KDD0_SX127
1,5430,12073,emperor,0.4151875,2.4085503537558335,DR8_KDD0_SX127
2,12073,16086,had,0.2508125,3.98704211313232,DR8_KDD0_SX127
3,16086,17446,a,0.085,11.76470588235294,DR8_KDD0_SX127
4,17446,22005,mean,0.2849375,3.5095415661329237,DR8_KDD0_SX127
5,22005,27800,temper,0.3621875,2.76100086281277,DR8_KDD0_SX127
0,1160,3960,how,0.175,5.714285714285714,DR8_KDD0_SX217
1,3960,13378,permanent,0.588625,1.6988744956466342,DR8_KDD0_SX217
2,13378,15373,are,0.1246875,8.020050125313283,DR8_KDD0_SX217
3,15373,19300,their,0.2454375,4.0743570155334865,DR8_KDD0_SX217
4,17503,27560,records,0.6285625,1.5909316893705876,DR8_KDD0_SX217
0,2260,3160,the,0.05625,17.77777777777778,DR8_KDD0_SX307
1,3160,9358,meeting,0.387375,2.5814778960955147,DR8_KDD0_SX307
2,9358,12070,is,0.1695,5.899705014749262,DR8_KDD0_SX307
3,12267,15958,now,0.2306875,4.334868599295584,DR8_KDD0_SX307
4,15958,26026,adjourned,0.62925,1.5891934843067144,DR8_KDD0_SX307
0,2180,9524,critical,0.459,2.178649237472767,DR8_KDD0_SX37
1,9524,18947,equipment,0.5889375,1.6979730446779158,DR8_KDD0_SX37
2,18947,23895,needs,0.30925,3.2336297493936943,DR8_KDD0_SX37
3,23895,31000,proper,0.4440625,2.251935256861365,DR8_KDD0_SX37
4,31000,41400,maintenance,0.65,1.5384615384615383,DR8_KDD0_SX37
0,2190,5511,tim,0.2075625,4.817825956037338,DR8_KDD0_SX397
1,5511,10109,takes,0.287375,3.4797738147020443,DR8_KDD0_SX397
2,10109,18130,sheila,0.5013125,1.9947637451689313,DR8_KDD0_SX397
3,18130,22820,to,0.293125,3.411513859275053,DR8_KDD0_SX397
4,22820,26334,see,0.219625,4.553215708594195,DR8_KDD0_SX397
5,26334,34391,movies,0.5035625,1.9858508129576764,DR8_KDD0_SX397
6,34391,39590,twice,0.3249375,3.0775149067128296,DR8_KDD0_SX397
7,39590,40313,a,0.0451875,22.130013831258644,DR8_KDD0_SX397
8,40313,47090,week,0.4235625,2.3609266637155084,DR8_KDD0_SX397
0,2347,5008,she,0.1663125,6.012777151446825,DR8_KRG0_SA1
1,5008,8907,had,0.2436875,4.103616311874839,DR8_KRG0_SA1
2,8375,10318,your,0.1214375,8.234688625836336,DR8_KRG0_SA1
3,10318,14774,dark,0.2785,3.5906642728904843,DR8_KRG0_SA1
4,14774,20877,suit,0.3814375,2.6216614779616583,DR8_KRG0_SA1
5,20877,21639,in,0.047625,20.99737532808399,DR8_KRG0_SA1
6,21639,27672,greasy,0.3770625,2.652080225426819,DR8_KRG0_SA1
7,27672,32658,wash,0.311625,3.2089851584436424,DR8_KRG0_SA1
8,33216,37140,water,0.24525,4.077471967380224,DR8_KRG0_SA1
9,38214,40647,all,0.1520625,6.5762433210028775,DR8_KRG0_SA1
10,40647,44930,year,0.2676875,3.735699276208265,DR8_KRG0_SA1
0,2173,4732,don't,0.1599375,6.252442360296991,DR8_KRG0_SA2
1,4732,9452,ask,0.295,3.3898305084745766,DR8_KRG0_SA2
2,9452,11321,me,0.1168125,8.560727661851258,DR8_KRG0_SA2
3,11321,12517,to,0.07475,13.377926421404682,DR8_KRG0_SA2
4,12517,17517,carry,0.3125,3.2,DR8_KRG0_SA2
5,17517,19230,an,0.1070625,9.340338587273788,DR8_KRG0_SA2
6,19230,24396,oily,0.322875,3.0971738288811457,DR8_KRG0_SA2
7,24396,29994,rag,0.349875,2.85816362986781,DR8_KRG0_SA2
8,29994,32688,like,0.168375,5.939123979213067,DR8_KRG0_SA2
9,32688,37890,that,0.325125,3.0757400999615534,DR8_KRG0_SA2
0,1955,3668,he,0.1070625,9.340338587273788,DR8_KRG0_SI1491
1,3668,8355,merely,0.2929375,3.413697461062513,DR8_KRG0_SI1491
2,8355,14161,said,0.362875,2.7557698932139165,DR8_KRG0_SI1491
3,16793,20135,any,0.208875,4.78755236385398,DR8_KRG0_SI1491
4,20135,23786,good,0.2281875,4.382360996987127,DR8_KRG0_SI1491
5,23786,31289,decorator,0.4689375,2.1324803411968545,DR8_KRG0_SI1491
6,31289,35574,these,0.2678125,3.733955659276546,DR8_KRG0_SI1491
7,35574,40454,days,0.305,3.278688524590164,DR8_KRG0_SI1491
8,40454,43098,can,0.16525,6.05143721633888,DR8_KRG0_SI1491
9,43098,46976,make,0.242375,4.125838060856111,DR8_KRG0_SI1491
10,46976,48286,you,0.081875,12.213740458015266,DR8_KRG0_SI1491
11,48286,48842,a,0.03475,28.776978417266186,DR8_KRG0_SI1491
12,48842,56271,tasteful,0.4643125,2.153721900659577,DR8_KRG0_SI1491
13,56271,61333,home,0.316375,3.1608060055314104,DR8_KRG0_SI1491
0,2135,6581,another,0.277875,3.598740440845704,DR8_KRG0_SI2121
1,6581,12866,field,0.3928125,2.5457438345266508,DR8_KRG0_SI2121
2,12866,15628,had,0.172625,5.792903692976104,DR8_KRG0_SI2121
3,15628,19314,given,0.230375,4.3407487791644055,DR8_KRG0_SI2121
4,19314,22110,him,0.17475,5.722460658082976,DR8_KRG0_SI2121
5,22110,26975,fame,0.3040625,3.28879753340185,DR8_KRG0_SI2121
6,26975,31881,enough,0.306625,3.2613126783530375,DR8_KRG0_SI2121
7,31881,33594,to,0.1070625,9.340338587273788,DR8_KRG0_SI2121
8,33594,41675,satisfy,0.5050625,1.9799529761168173,DR8_KRG0_SI2121
9,42938,45760,any,0.176375,5.669737774627923,DR8_KRG0_SI2121
10,47379,57148,egotist,0.6105625,1.6378339645818405,DR8_KRG0_SI2121
0,4142,8471,latest,0.2705625,3.696003696003696,DR8_KRG0_SI861
1,9093,17378,models,0.5178125,1.9312009656004827,DR8_KRG0_SI861
2,17378,20010,serve,0.1645,6.0790273556231,DR8_KRG0_SI861
3,20010,23888,hot,0.242375,4.125838060856111,DR8_KRG0_SI861
4,23888,29465,meals,0.3485625,2.8689259458490226,DR8_KRG0_SI861
5,29465,30997,at,0.09575,10.443864229765014,DR8_KRG0_SI861
6,30997,36914,reasonable,0.3698125,2.7040730099712693,DR8_KRG0_SI861
7,36914,46906,prices,0.6245,1.6012810248198557,DR8_KRG0_SI861
8,49593,51018,and,0.0890625,11.228070175438596,DR8_KRG0_SI861
9,51018,52653,at,0.1021875,9.785932721712538,DR8_KRG0_SI861
10,52653,53841,a,0.07425,13.468013468013469,DR8_KRG0_SI861
11,53841,61254,profit,0.4633125,2.1583704303251046,DR8_KRG0_SI861
12,61254,62960,to,0.106625,9.378663540445487,DR8_KRG0_SI861
13,62960,66245,you,0.2053125,4.87062404870624,DR8_KRG0_SI861
0,2199,6976,pledge,0.2985625,3.3493824576093782,DR8_KRG0_SX141
1,6976,8727,to,0.1094375,9.137635636778985,DR8_KRG0_SX141
2,8727,19179,participate,0.65325,1.5308075009567548,DR8_KRG0_SX141
3,19754,21443,in,0.1055625,9.473060982830077,DR8_KRG0_SX141
4,21443,29033,nevada's,0.474375,2.1080368906455864,DR8_KRG0_SX141
